RESEARCHER ID,YEAR,H-INDEX,TIMESTAMP
35316765200,2010,2,1/26/2025 10:59:25 PM
35316765200,2011,2,1/26/2025 10:59:27 PM
35316765200,2012,3,1/26/2025 10:59:28 PM
35316765200,2013,3,1/26/2025 10:59:30 PM
35316765200,2014,3,1/26/2025 10:59:32 PM
35316765200,2015,4,1/26/2025 10:59:34 PM
35316765200,2016,6,1/26/2025 10:59:34 PM
35316765200,2017,6,1/26/2025 10:59:35 PM
35316765200,2018,8,1/26/2025 10:59:37 PM
35316765200,2019,10,1/26/2025 10:59:38 PM
35316765200,2020,11,1/26/2025 10:59:40 PM
35316765200,2021,12,1/26/2025 10:59:42 PM
35316765200,2022,13,1/26/2025 10:59:42 PM
35316765200,2023,13,1/26/2025 10:59:43 PM
35316765200,2024,13,1/26/2025 10:59:45 PM
35732586800,2009,1,1/26/2025 11:04:34 PM
35732586800,2010,1,1/26/2025 11:04:35 PM
35732586800,2011,1,1/26/2025 11:04:37 PM
35732586800,2012,1,1/26/2025 11:04:39 PM
35732586800,2013,1,1/26/2025 11:04:40 PM
35732586800,2014,1,1/26/2025 11:04:41 PM
35732586800,2015,1,1/26/2025 11:04:43 PM
35732586800,2016,2,1/26/2025 11:04:45 PM
35732586800,2017,2,1/26/2025 11:04:47 PM
35732586800,2018,3,1/26/2025 11:04:48 PM
35732586800,2019,7,1/26/2025 11:04:50 PM
35732586800,2020,9,1/26/2025 11:04:51 PM
35732586800,2021,9,1/26/2025 11:04:51 PM
35732586800,2022,9,1/26/2025 11:04:53 PM
35732586800,2023,9,1/26/2025 11:04:54 PM
35732586800,2024,9,1/26/2025 11:04:55 PM
8068255300,2003,1,1/26/2025 11:09:25 PM
8068255300,2004,4,1/26/2025 11:09:27 PM
8068255300,2005,4,1/26/2025 11:09:29 PM
8068255300,2006,5,1/26/2025 11:09:30 PM
8068255300,2007,5,1/26/2025 11:09:31 PM
8068255300,2008,5,1/26/2025 11:09:33 PM
8068255300,2009,5,1/26/2025 11:09:33 PM
8068255300,2010,5,1/26/2025 11:09:34 PM
8068255300,2011,5,1/26/2025 11:09:36 PM
8068255300,2012,7,1/26/2025 11:09:37 PM
8068255300,2013,7,1/26/2025 11:09:38 PM
8068255300,2014,8,1/26/2025 11:09:39 PM
8068255300,2015,9,1/26/2025 11:09:39 PM
8068255300,2016,10,1/26/2025 11:09:40 PM
8068255300,2017,10,1/26/2025 11:09:42 PM
8068255300,2018,10,1/26/2025 11:09:43 PM
8068255300,2019,10,1/26/2025 11:09:45 PM
8068255300,2020,10,1/26/2025 11:09:46 PM
8068255300,2021,10,1/26/2025 11:09:47 PM
8068255300,2022,10,1/26/2025 11:09:49 PM
8068255300,2023,10,1/26/2025 11:09:50 PM
8068255300,2024,10,1/26/2025 11:09:52 PM
24729718700,2008,1,1/26/2025 11:17:33 PM
24729718700,2009,4,1/26/2025 11:17:34 PM
24729718700,2010,4,1/26/2025 11:17:35 PM
24729718700,2011,6,1/26/2025 11:17:37 PM
24729718700,2012,7,1/26/2025 11:17:38 PM
24729718700,2013,9,1/26/2025 11:17:40 PM
24729718700,2014,10,1/26/2025 11:17:41 PM
24729718700,2015,10,1/26/2025 11:17:43 PM
24729718700,2016,11,1/26/2025 11:17:44 PM
24729718700,2017,11,1/26/2025 11:17:46 PM
24729718700,2018,11,1/26/2025 11:17:47 PM
24729718700,2019,12,1/26/2025 11:17:49 PM
24729718700,2020,13,1/26/2025 11:17:51 PM
24729718700,2021,13,1/26/2025 11:17:52 PM
24729718700,2022,13,1/26/2025 11:17:54 PM
24729718700,2023,13,1/26/2025 11:17:54 PM
24729718700,2024,13,1/26/2025 11:17:56 PM
26647723400,2009,1,1/26/2025 11:22:36 PM
26647723400,2010,4,1/26/2025 11:22:37 PM
26647723400,2011,5,1/26/2025 11:22:38 PM
26647723400,2012,5,1/26/2025 11:22:40 PM
26647723400,2013,6,1/26/2025 11:22:41 PM
26647723400,2014,8,1/26/2025 11:22:43 PM
26647723400,2015,10,1/26/2025 11:22:45 PM
26647723400,2016,10,1/26/2025 11:22:46 PM
26647723400,2017,12,1/26/2025 11:22:48 PM
26647723400,2018,14,1/26/2025 11:22:49 PM
26647723400,2019,14,1/26/2025 11:22:51 PM
26647723400,2020,14,1/26/2025 11:22:53 PM
26647723400,2021,14,1/26/2025 11:22:54 PM
26647723400,2022,14,1/26/2025 11:22:55 PM
26647723400,2023,14,1/26/2025 11:22:56 PM
26647723400,2024,14,1/26/2025 11:22:58 PM
57194771598,2018,3,1/26/2025 11:26:58 PM
57194771598,2019,6,1/26/2025 11:26:59 PM
57194771598,2020,10,1/26/2025 11:27:01 PM
57194771598,2021,11,1/26/2025 11:27:02 PM
57194771598,2022,14,1/26/2025 11:27:04 PM
57194771598,2023,15,1/26/2025 11:27:05 PM
57194771598,2024,15,1/26/2025 11:27:07 PM
36015111000,2006,1,1/26/2025 11:29:56 PM
36015111000,2007,2,1/26/2025 11:29:57 PM
36015111000,2008,2,1/26/2025 11:29:59 PM
36015111000,2009,2,1/26/2025 11:30:00 PM
36015111000,2010,4,1/26/2025 11:30:01 PM
36015111000,2011,7,1/26/2025 11:30:03 PM
36015111000,2012,7,1/26/2025 11:30:04 PM
36015111000,2013,8,1/26/2025 11:30:05 PM
36015111000,2014,9,1/26/2025 11:30:07 PM
36015111000,2015,9,1/26/2025 11:30:08 PM
36015111000,2016,9,1/26/2025 11:30:09 PM
36015111000,2017,11,1/26/2025 11:30:11 PM
36015111000,2018,12,1/26/2025 11:30:13 PM
36015111000,2019,12,1/26/2025 11:30:14 PM
36015111000,2020,12,1/26/2025 11:30:16 PM
36015111000,2021,12,1/26/2025 11:30:17 PM
36015111000,2022,12,1/26/2025 11:30:19 PM
36015111000,2023,12,1/26/2025 11:30:20 PM
36015111000,2024,12,1/26/2025 11:30:20 PM
6507684058,1995,1,1/26/2025 11:35:35 PM
6507684058,1996,2,1/26/2025 11:35:36 PM
6507684058,1997,2,1/26/2025 11:35:38 PM
6507684058,1998,2,1/26/2025 11:35:40 PM
6507684058,1999,2,1/26/2025 11:35:42 PM
6507684058,2000,2,1/26/2025 11:35:43 PM
6507684058,2001,2,1/26/2025 11:35:44 PM
6507684058,2002,2,1/26/2025 11:35:46 PM
6507684058,2003,2,1/26/2025 11:35:47 PM
6507684058,2004,3,1/26/2025 11:35:49 PM
6507684058,2005,3,1/26/2025 11:35:50 PM
6507684058,2006,4,1/26/2025 11:35:52 PM
6507684058,2007,5,1/26/2025 11:35:54 PM
6507684058,2008,6,1/26/2025 11:35:55 PM
6507684058,2009,6,1/26/2025 11:35:57 PM
6507684058,2010,7,1/26/2025 11:35:58 PM
6507684058,2011,7,1/26/2025 11:35:59 PM
6507684058,2012,7,1/26/2025 11:36:00 PM
6507684058,2013,7,1/26/2025 11:36:01 PM
6507684058,2014,8,1/26/2025 11:36:03 PM
6507684058,2015,9,1/26/2025 11:36:04 PM
6507684058,2016,9,1/26/2025 11:36:06 PM
6507684058,2017,9,1/26/2025 11:36:07 PM
6507684058,2018,9,1/26/2025 11:36:10 PM
6507684058,2019,9,1/26/2025 11:36:10 PM
6507684058,2020,9,1/26/2025 11:36:11 PM
6507684058,2021,9,1/26/2025 11:36:13 PM
6507684058,2022,9,1/26/2025 11:36:15 PM
6507684058,2023,9,1/26/2025 11:36:16 PM
6507684058,2024,9,1/26/2025 11:36:18 PM
24179395100,2008,1,1/26/2025 11:38:24 PM
24179395100,2009,1,1/26/2025 11:38:26 PM
24179395100,2010,2,1/26/2025 11:38:27 PM
24179395100,2011,2,1/26/2025 11:38:29 PM
24179395100,2012,4,1/26/2025 11:38:30 PM
24179395100,2013,4,1/26/2025 11:38:31 PM
24179395100,2014,7,1/26/2025 11:38:32 PM
24179395100,2015,8,1/26/2025 11:38:33 PM
24179395100,2016,10,1/26/2025 11:38:34 PM
24179395100,2017,11,1/26/2025 11:38:34 PM
24179395100,2018,11,1/26/2025 11:38:36 PM
24179395100,2019,12,1/26/2025 11:38:38 PM
24179395100,2020,13,1/26/2025 11:38:39 PM
24179395100,2021,13,1/26/2025 11:38:40 PM
24179395100,2022,14,1/26/2025 11:38:41 PM
24179395100,2023,14,1/26/2025 11:38:42 PM
24179395100,2024,14,1/26/2025 11:38:44 PM
35316536600,2009,1,1/26/2025 11:43:21 PM
35316536600,2010,2,1/26/2025 11:43:22 PM
35316536600,2011,4,1/26/2025 11:43:23 PM
35316536600,2012,5,1/26/2025 11:43:24 PM
35316536600,2013,6,1/26/2025 11:43:25 PM
35316536600,2014,6,1/26/2025 11:43:27 PM
35316536600,2015,6,1/26/2025 11:43:29 PM
35316536600,2016,6,1/26/2025 11:43:30 PM
35316536600,2017,6,1/26/2025 11:43:31 PM
35316536600,2018,6,1/26/2025 11:43:33 PM
35316536600,2019,6,1/26/2025 11:43:33 PM
35316536600,2020,6,1/26/2025 11:43:34 PM
35316536600,2021,6,1/26/2025 11:43:35 PM
35316536600,2022,6,1/26/2025 11:43:37 PM
35316536600,2023,6,1/26/2025 11:43:38 PM
35316536600,2024,6,1/26/2025 11:43:39 PM
55311551200,2012,4,1/26/2025 11:44:49 PM
55311551200,2013,4,1/26/2025 11:44:50 PM
55311551200,2014,4,1/26/2025 11:44:52 PM
55311551200,2015,4,1/26/2025 11:44:52 PM
55311551200,2016,4,1/26/2025 11:44:53 PM
55311551200,2017,4,1/26/2025 11:44:54 PM
55311551200,2018,5,1/26/2025 11:44:55 PM
55311551200,2019,5,1/26/2025 11:44:57 PM
55311551200,2020,5,1/26/2025 11:44:57 PM
55311551200,2021,5,1/26/2025 11:44:59 PM
55311551200,2022,5,1/26/2025 11:45:00 PM
55311551200,2023,5,1/26/2025 11:45:01 PM
55311551200,2024,5,1/26/2025 11:45:03 PM
24399141800,2001,1,1/26/2025 11:47:03 PM
24399141800,2002,1,1/26/2025 11:47:04 PM
24399141800,2003,1,1/26/2025 11:47:05 PM
24399141800,2004,1,1/26/2025 11:47:06 PM
24399141800,2005,1,1/26/2025 11:47:08 PM
24399141800,2006,1,1/26/2025 11:47:10 PM
24399141800,2007,2,1/26/2025 11:47:11 PM
24399141800,2008,2,1/26/2025 11:47:12 PM
24399141800,2009,3,1/26/2025 11:47:14 PM
24399141800,2010,3,1/26/2025 11:47:15 PM
24399141800,2011,3,1/26/2025 11:47:17 PM
24399141800,2012,4,1/26/2025 11:47:18 PM
24399141800,2013,4,1/26/2025 11:47:20 PM
24399141800,2014,4,1/26/2025 11:47:21 PM
24399141800,2015,4,1/26/2025 11:47:22 PM
24399141800,2016,5,1/26/2025 11:47:24 PM
24399141800,2017,7,1/26/2025 11:47:24 PM
24399141800,2018,8,1/26/2025 11:47:26 PM
24399141800,2019,9,1/26/2025 11:47:27 PM
24399141800,2020,10,1/26/2025 11:47:28 PM
24399141800,2021,13,1/26/2025 11:47:30 PM
24399141800,2022,13,1/26/2025 11:47:32 PM
24399141800,2023,13,1/26/2025 11:47:33 PM
24399141800,2024,13,1/26/2025 11:47:35 PM
8957433400,2005,2,1/26/2025 11:51:01 PM
8957433400,2006,3,1/26/2025 11:51:02 PM
8957433400,2007,3,1/26/2025 11:51:04 PM
8957433400,2008,3,1/26/2025 11:51:05 PM
8957433400,2009,3,1/26/2025 11:51:07 PM
8957433400,2010,3,1/26/2025 11:51:08 PM
8957433400,2011,3,1/26/2025 11:51:09 PM
8957433400,2012,4,1/26/2025 11:51:11 PM
8957433400,2013,5,1/26/2025 11:51:12 PM
8957433400,2014,6,1/26/2025 11:51:12 PM
8957433400,2015,8,1/26/2025 11:51:14 PM
8957433400,2016,9,1/26/2025 11:51:15 PM
8957433400,2017,11,1/26/2025 11:51:17 PM
8957433400,2018,12,1/26/2025 11:51:18 PM
8957433400,2019,14,1/26/2025 11:51:19 PM
8957433400,2020,15,1/26/2025 11:51:20 PM
8957433400,2021,15,1/26/2025 11:51:21 PM
8957433400,2022,15,1/26/2025 11:51:23 PM
8957433400,2023,15,1/26/2025 11:51:24 PM
8957433400,2024,15,1/26/2025 11:51:26 PM
7004003895,2007,1,1/26/2025 11:54:45 PM
7004003895,2008,1,1/26/2025 11:54:47 PM
7004003895,2009,2,1/26/2025 11:54:48 PM
7004003895,2010,3,1/26/2025 11:54:50 PM
7004003895,2011,4,1/26/2025 11:54:50 PM
7004003895,2012,5,1/26/2025 11:54:51 PM
7004003895,2013,8,1/26/2025 11:54:53 PM
7004003895,2014,9,1/26/2025 11:54:53 PM
7004003895,2015,10,1/26/2025 11:54:55 PM
7004003895,2016,10,1/26/2025 11:54:56 PM
7004003895,2017,11,1/26/2025 11:54:57 PM
7004003895,2018,11,1/26/2025 11:54:57 PM
7004003895,2019,11,1/26/2025 11:54:59 PM
7004003895,2020,12,1/26/2025 11:54:59 PM
7004003895,2021,13,1/26/2025 11:55:02 PM
7004003895,2022,13,1/26/2025 11:55:03 PM
7004003895,2023,13,1/26/2025 11:55:05 PM
7004003895,2024,13,1/26/2025 11:55:06 PM
37057529400,2007,1,1/27/2025 12:05:18 AM
37057529400,2008,3,1/27/2025 12:05:20 AM
37057529400,2009,3,1/27/2025 12:05:21 AM
37057529400,2010,3,1/27/2025 12:05:23 AM
37057529400,2011,3,1/27/2025 12:05:24 AM
37057529400,2012,4,1/27/2025 12:05:25 AM
37057529400,2013,4,1/27/2025 12:05:26 AM
37057529400,2014,6,1/27/2025 12:05:27 AM
37057529400,2015,7,1/27/2025 12:05:28 AM
37057529400,2016,8,1/27/2025 12:05:29 AM
37057529400,2017,8,1/27/2025 12:05:30 AM
37057529400,2018,10,1/27/2025 12:05:32 AM
37057529400,2019,10,1/27/2025 12:05:33 AM
37057529400,2020,10,1/27/2025 12:05:34 AM
37057529400,2021,11,1/27/2025 12:05:36 AM
37057529400,2022,12,1/27/2025 12:05:37 AM
37057529400,2023,12,1/27/2025 12:05:38 AM
37057529400,2024,12,1/27/2025 12:05:39 AM
8704196500,2005,1,1/27/2025 12:10:21 AM
8704196500,2006,2,1/27/2025 12:10:22 AM
8704196500,2007,2,1/27/2025 12:10:23 AM
8704196500,2008,3,1/27/2025 12:10:24 AM
8704196500,2009,3,1/27/2025 12:10:26 AM
8704196500,2010,4,1/27/2025 12:10:27 AM
8704196500,2011,6,1/27/2025 12:10:28 AM
8704196500,2012,6,1/27/2025 12:10:30 AM
8704196500,2013,7,1/27/2025 12:10:31 AM
8704196500,2014,8,1/27/2025 12:10:33 AM
8704196500,2015,8,1/27/2025 12:10:34 AM
8704196500,2016,9,1/27/2025 12:10:35 AM
8704196500,2017,10,1/27/2025 12:10:37 AM
8704196500,2018,11,1/27/2025 12:10:39 AM
8704196500,2019,13,1/27/2025 12:10:41 AM
8704196500,2020,13,1/27/2025 12:10:42 AM
8704196500,2021,13,1/27/2025 12:10:44 AM
8704196500,2022,14,1/27/2025 12:10:45 AM
8704196500,2023,14,1/27/2025 12:10:47 AM
8704196500,2024,14,1/27/2025 12:10:48 AM
36945128700,2005,1,1/27/2025 12:17:50 AM
36945128700,2006,1,1/27/2025 12:17:51 AM
36945128700,2007,1,1/27/2025 12:17:53 AM
36945128700,2008,1,1/27/2025 12:17:54 AM
36945128700,2009,1,1/27/2025 12:17:55 AM
36945128700,2010,1,1/27/2025 12:17:56 AM
36945128700,2011,1,1/27/2025 12:17:58 AM
36945128700,2012,3,1/27/2025 12:17:59 AM
36945128700,2013,4,1/27/2025 12:18:00 AM
36945128700,2014,5,1/27/2025 12:18:01 AM
36945128700,2015,5,1/27/2025 12:18:02 AM
36945128700,2016,9,1/27/2025 12:18:03 AM
36945128700,2017,11,1/27/2025 12:18:04 AM
36945128700,2018,11,1/27/2025 12:18:05 AM
36945128700,2019,12,1/27/2025 12:18:06 AM
36945128700,2020,12,1/27/2025 12:18:07 AM
36945128700,2021,13,1/27/2025 12:18:08 AM
36945128700,2022,13,1/27/2025 12:18:09 AM
36945128700,2023,13,1/27/2025 12:18:10 AM
36945128700,2024,13,1/27/2025 12:18:12 AM
35789320900,2010,1,1/27/2025 12:22:43 AM
35789320900,2011,1,1/27/2025 12:22:45 AM
35789320900,2012,1,1/27/2025 12:22:46 AM
35789320900,2013,3,1/27/2025 12:22:47 AM
35789320900,2014,4,1/27/2025 12:22:48 AM
35789320900,2015,4,1/27/2025 12:22:49 AM
35789320900,2016,4,1/27/2025 12:22:50 AM
35789320900,2017,5,1/27/2025 12:22:52 AM
35789320900,2018,6,1/27/2025 12:22:52 AM
35789320900,2019,7,1/27/2025 12:22:53 AM
35789320900,2020,8,1/27/2025 12:22:55 AM
35789320900,2021,9,1/27/2025 12:22:55 AM
35789320900,2022,10,1/27/2025 12:22:56 AM
35789320900,2023,11,1/27/2025 12:22:58 AM
35789320900,2024,11,1/27/2025 12:23:00 AM
24780344400,2008,6,1/27/2025 12:26:18 AM
24780344400,2009,6,1/27/2025 12:26:19 AM
24780344400,2010,6,1/27/2025 12:26:20 AM
24780344400,2011,9,1/27/2025 12:26:21 AM
24780344400,2012,9,1/27/2025 12:26:23 AM
24780344400,2013,9,1/27/2025 12:26:24 AM
24780344400,2014,10,1/27/2025 12:26:26 AM
24780344400,2015,10,1/27/2025 12:26:27 AM
24780344400,2016,12,1/27/2025 12:26:28 AM
24780344400,2017,12,1/27/2025 12:26:29 AM
24780344400,2018,12,1/27/2025 12:26:30 AM
24780344400,2019,12,1/27/2025 12:26:32 AM
24780344400,2020,13,1/27/2025 12:26:32 AM
24780344400,2021,14,1/27/2025 12:26:34 AM
24780344400,2022,14,1/27/2025 12:26:36 AM
24780344400,2023,14,1/27/2025 12:26:37 AM
24780344400,2024,14,1/27/2025 12:26:38 AM
16231972200,2001,1,1/27/2025 12:32:13 AM
16231972200,2002,1,1/27/2025 12:32:14 AM
16231972200,2003,2,1/27/2025 12:32:15 AM
16231972200,2004,4,1/27/2025 12:32:17 AM
16231972200,2005,6,1/27/2025 12:32:18 AM
16231972200,2006,8,1/27/2025 12:32:19 AM
16231972200,2007,8,1/27/2025 12:32:20 AM
16231972200,2008,8,1/27/2025 12:32:22 AM
16231972200,2009,10,1/27/2025 12:32:24 AM
16231972200,2010,10,1/27/2025 12:32:24 AM
16231972200,2011,10,1/27/2025 12:32:26 AM
16231972200,2012,11,1/27/2025 12:32:28 AM
16231972200,2013,12,1/27/2025 12:32:29 AM
16231972200,2014,13,1/27/2025 12:32:30 AM
16231972200,2015,13,1/27/2025 12:32:31 AM
16231972200,2016,13,1/27/2025 12:32:32 AM
16231972200,2017,13,1/27/2025 12:32:34 AM
16231972200,2018,15,1/27/2025 12:32:35 AM
16231972200,2019,16,1/27/2025 12:32:36 AM
16231972200,2020,17,1/27/2025 12:32:38 AM
16231972200,2021,17,1/27/2025 12:32:39 AM
16231972200,2022,17,1/27/2025 12:32:41 AM
16231972200,2023,17,1/27/2025 12:32:43 AM
16231972200,2024,17,1/27/2025 12:32:45 AM
36650770100,2010,1,1/27/2025 12:38:10 AM
36650770100,2011,2,1/27/2025 12:38:11 AM
36650770100,2012,3,1/27/2025 12:38:12 AM
36650770100,2013,3,1/27/2025 12:38:14 AM
36650770100,2014,4,1/27/2025 12:38:14 AM
36650770100,2015,5,1/27/2025 12:38:16 AM
36650770100,2016,6,1/27/2025 12:38:17 AM
36650770100,2017,7,1/27/2025 12:38:18 AM
36650770100,2018,9,1/27/2025 12:38:19 AM
36650770100,2019,10,1/27/2025 12:38:21 AM
36650770100,2020,11,1/27/2025 12:38:22 AM
36650770100,2021,12,1/27/2025 12:38:24 AM
36650770100,2022,12,1/27/2025 12:38:26 AM
36650770100,2023,12,1/27/2025 12:38:27 AM
36650770100,2024,12,1/27/2025 12:38:28 AM
35811033200,2009,1,1/27/2025 12:39:09 AM
35811033200,2010,1,1/27/2025 12:39:10 AM
35811033200,2011,2,1/27/2025 12:39:11 AM
35811033200,2012,2,1/27/2025 12:39:12 AM
35811033200,2013,2,1/27/2025 12:39:13 AM
35811033200,2014,2,1/27/2025 12:39:14 AM
35811033200,2015,2,1/27/2025 12:39:16 AM
35811033200,2016,2,1/27/2025 12:39:18 AM
35811033200,2017,5,1/27/2025 12:39:19 AM
35811033200,2018,6,1/27/2025 12:39:21 AM
35811033200,2019,8,1/27/2025 12:39:22 AM
35811033200,2020,9,1/27/2025 12:39:23 AM
35811033200,2021,9,1/27/2025 12:39:24 AM
35811033200,2022,9,1/27/2025 12:39:26 AM
35811033200,2023,9,1/27/2025 12:39:27 AM
35811033200,2024,9,1/27/2025 12:39:28 AM
18435441300,2008,1,1/27/2025 12:46:47 AM
18435441300,2009,1,1/27/2025 12:46:48 AM
18435441300,2010,1,1/27/2025 12:46:49 AM
18435441300,2011,1,1/27/2025 12:46:50 AM
18435441300,2012,1,1/27/2025 12:46:51 AM
18435441300,2013,1,1/27/2025 12:46:52 AM
18435441300,2014,3,1/27/2025 12:46:53 AM
18435441300,2015,4,1/27/2025 12:46:55 AM
18435441300,2016,6,1/27/2025 12:46:56 AM
18435441300,2017,7,1/27/2025 12:46:58 AM
18435441300,2018,8,1/27/2025 12:46:59 AM
18435441300,2019,9,1/27/2025 12:47:00 AM
18435441300,2020,11,1/27/2025 12:47:02 AM
18435441300,2021,11,1/27/2025 12:47:03 AM
18435441300,2022,12,1/27/2025 12:47:04 AM
18435441300,2023,12,1/27/2025 12:47:05 AM
18435441300,2024,12,1/27/2025 12:47:06 AM
57193057810,2017,2,1/27/2025 12:56:02 AM
57193057810,2018,4,1/27/2025 12:56:03 AM
57193057810,2019,5,1/27/2025 12:56:05 AM
57193057810,2020,6,1/27/2025 12:56:07 AM
57193057810,2021,7,1/27/2025 12:56:08 AM
57193057810,2022,7,1/27/2025 12:56:09 AM
57193057810,2023,8,1/27/2025 12:56:10 AM
57193057810,2024,8,1/27/2025 12:56:12 AM
16024388600,2005,1,1/27/2025 12:57:51 AM
16024388600,2006,2,1/27/2025 12:57:51 AM
16024388600,2007,5,1/27/2025 12:57:53 AM
16024388600,2008,5,1/27/2025 12:57:55 AM
16024388600,2009,6,1/27/2025 12:57:56 AM
16024388600,2010,8,1/27/2025 12:57:57 AM
16024388600,2011,10,1/27/2025 12:57:59 AM
16024388600,2012,12,1/27/2025 12:58:00 AM
16024388600,2013,12,1/27/2025 12:58:01 AM
16024388600,2014,12,1/27/2025 12:58:03 AM
16024388600,2015,12,1/27/2025 12:58:04 AM
16024388600,2016,12,1/27/2025 12:58:05 AM
16024388600,2017,12,1/27/2025 12:58:06 AM
16024388600,2018,12,1/27/2025 12:58:07 AM
16024388600,2019,12,1/27/2025 12:58:09 AM
16024388600,2020,12,1/27/2025 12:58:11 AM
16024388600,2021,12,1/27/2025 12:58:12 AM
16024388600,2022,12,1/27/2025 12:58:13 AM
16024388600,2023,12,1/27/2025 12:58:15 AM
16024388600,2024,12,1/27/2025 12:58:15 AM
13613608300,2006,1,1/27/2025 1:03:25 AM
13613608300,2007,1,1/27/2025 1:03:27 AM
13613608300,2008,1,1/27/2025 1:03:29 AM
13613608300,2009,1,1/27/2025 1:03:30 AM
13613608300,2010,1,1/27/2025 1:03:31 AM
13613608300,2011,1,1/27/2025 1:03:32 AM
13613608300,2012,1,1/27/2025 1:03:33 AM
13613608300,2013,2,1/27/2025 1:03:34 AM
13613608300,2014,2,1/27/2025 1:03:36 AM
13613608300,2015,2,1/27/2025 1:03:37 AM
13613608300,2016,3,1/27/2025 1:03:39 AM
13613608300,2017,3,1/27/2025 1:03:40 AM
13613608300,2018,3,1/27/2025 1:03:42 AM
13613608300,2019,3,1/27/2025 1:03:43 AM
13613608300,2020,3,1/27/2025 1:03:44 AM
13613608300,2021,3,1/27/2025 1:03:45 AM
13613608300,2022,3,1/27/2025 1:03:47 AM
13613608300,2023,3,1/27/2025 1:03:48 AM
13613608300,2024,3,1/27/2025 1:03:50 AM
57203071694,2006,1,1/27/2025 1:05:18 AM
57203071694,2007,1,1/27/2025 1:05:20 AM
57203071694,2008,3,1/27/2025 1:05:21 AM
57203071694,2009,3,1/27/2025 1:05:23 AM
57203071694,2010,5,1/27/2025 1:05:23 AM
57203071694,2011,6,1/27/2025 1:05:24 AM
57203071694,2012,6,1/27/2025 1:05:25 AM
57203071694,2013,6,1/27/2025 1:05:26 AM
57203071694,2014,6,1/27/2025 1:05:27 AM
57203071694,2015,9,1/27/2025 1:05:28 AM
57203071694,2016,9,1/27/2025 1:05:30 AM
57203071694,2017,9,1/27/2025 1:05:31 AM
57203071694,2018,10,1/27/2025 1:05:33 AM
57203071694,2019,10,1/27/2025 1:05:34 AM
57203071694,2020,10,1/27/2025 1:05:36 AM
57203071694,2021,10,1/27/2025 1:05:38 AM
57203071694,2022,10,1/27/2025 1:05:39 AM
57203071694,2023,10,1/27/2025 1:05:40 AM
57203071694,2024,10,1/27/2025 1:05:41 AM
12446941800,2006,1,1/27/2025 1:11:31 AM
12446941800,2007,1,1/27/2025 1:11:32 AM
12446941800,2008,1,1/27/2025 1:11:34 AM
12446941800,2009,1,1/27/2025 1:11:35 AM
12446941800,2010,1,1/27/2025 1:11:37 AM
12446941800,2011,2,1/27/2025 1:11:39 AM
12446941800,2012,2,1/27/2025 1:11:40 AM
12446941800,2013,3,1/27/2025 1:11:42 AM
12446941800,2014,3,1/27/2025 1:11:43 AM
12446941800,2015,3,1/27/2025 1:11:43 AM
12446941800,2016,3,1/27/2025 1:11:45 AM
12446941800,2017,3,1/27/2025 1:11:46 AM
12446941800,2018,3,1/27/2025 1:11:47 AM
12446941800,2019,3,1/27/2025 1:11:48 AM
12446941800,2020,3,1/27/2025 1:11:50 AM
12446941800,2021,4,1/27/2025 1:11:51 AM
12446941800,2022,4,1/27/2025 1:11:53 AM
12446941800,2023,4,1/27/2025 1:11:54 AM
12446941800,2024,4,1/27/2025 1:11:56 AM
55765869700,2009,1,1/27/2025 1:13:55 AM
55765869700,2010,1,1/27/2025 1:13:57 AM
55765869700,2011,1,1/27/2025 1:13:58 AM
55765869700,2012,1,1/27/2025 1:13:59 AM
55765869700,2013,2,1/27/2025 1:14:00 AM
55765869700,2014,2,1/27/2025 1:14:01 AM
55765869700,2015,2,1/27/2025 1:14:03 AM
55765869700,2016,2,1/27/2025 1:14:03 AM
55765869700,2017,3,1/27/2025 1:14:05 AM
55765869700,2018,4,1/27/2025 1:14:06 AM
55765869700,2019,4,1/27/2025 1:14:07 AM
55765869700,2020,6,1/27/2025 1:14:09 AM
55765869700,2021,7,1/27/2025 1:14:09 AM
55765869700,2022,8,1/27/2025 1:14:11 AM
55765869700,2023,8,1/27/2025 1:14:13 AM
55765869700,2024,8,1/27/2025 1:14:14 AM
55257720300,1996,1,1/27/2025 1:15:40 AM
55257720300,1997,1,1/27/2025 1:15:40 AM
55257720300,1998,2,1/27/2025 1:15:42 AM
55257720300,1999,2,1/27/2025 1:15:44 AM
55257720300,2000,3,1/27/2025 1:15:45 AM
55257720300,2001,3,1/27/2025 1:15:47 AM
55257720300,2002,3,1/27/2025 1:15:48 AM
55257720300,2003,3,1/27/2025 1:15:51 AM
55257720300,2004,3,1/27/2025 1:15:52 AM
55257720300,2005,3,1/27/2025 1:15:54 AM
55257720300,2006,3,1/27/2025 1:15:55 AM
55257720300,2007,3,1/27/2025 1:15:56 AM
55257720300,2008,3,1/27/2025 1:15:57 AM
55257720300,2009,3,1/27/2025 1:15:58 AM
55257720300,2010,3,1/27/2025 1:16:00 AM
55257720300,2011,3,1/27/2025 1:16:01 AM
55257720300,2012,4,1/27/2025 1:16:03 AM
55257720300,2013,4,1/27/2025 1:16:03 AM
55257720300,2014,4,1/27/2025 1:16:04 AM
55257720300,2015,5,1/27/2025 1:16:05 AM
55257720300,2016,7,1/27/2025 1:16:06 AM
55257720300,2017,7,1/27/2025 1:16:07 AM
55257720300,2018,8,1/27/2025 1:16:09 AM
55257720300,2019,9,1/27/2025 1:16:09 AM
