RESEARCHER ID,DOCUMENT,YEAR,CITATIONS YEAR,CITATIONS,TIMESTAMP,CONDITION
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2020,2,1/26/2025 7:46,
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2021,3,1/26/2025 7:46,
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2022,4,1/26/2025 7:46,
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2023,1,1/26/2025 7:46,
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2024,4,1/26/2025 7:46,
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2025,1,1/26/2025 7:46,
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,Subtotal,18,1/26/2025 7:46,
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,Total,18,1/26/2025 7:46,
36026605900,Evaluation of a novel continuous baffled photo-reactor for tetracycline degradation and simultaneous electricity production in photocatalytic fuel cell,2024,2024,3,1/26/2025 7:46,ESC
36026605900,Evaluation of a novel continuous baffled photo-reactor for tetracycline degradation and simultaneous electricity production in photocatalytic fuel cell,2024,Subtotal,3,1/26/2025 7:46,ESC
36026605900,Evaluation of a novel continuous baffled photo-reactor for tetracycline degradation and simultaneous electricity production in photocatalytic fuel cell,2024,Total,3,1/26/2025 7:46,ESC
36026605900,Eco-friendly UV-curable graphene oxide/fluorinated polyurethane acrylate nanocomposite coating with outstanding anticorrosive performance,2024,2024,8,1/26/2025 7:46,ESC
36026605900,Eco-friendly UV-curable graphene oxide/fluorinated polyurethane acrylate nanocomposite coating with outstanding anticorrosive performance,2024,Subtotal,8,1/26/2025 7:46,ESC
36026605900,Eco-friendly UV-curable graphene oxide/fluorinated polyurethane acrylate nanocomposite coating with outstanding anticorrosive performance,2024,Total,8,1/26/2025 7:46,ESC
36026605900,Designing Ion-Selective Membranes for Vanadium Redox Flow Batteries,2021,2022,6,1/26/2025 7:46,ESC
36026605900,Designing Ion-Selective Membranes for Vanadium Redox Flow Batteries,2021,2023,7,1/26/2025 7:46,ESC
36026605900,Designing Ion-Selective Membranes for Vanadium Redox Flow Batteries,2021,2024,9,1/26/2025 7:46,ESC
36026605900,Designing Ion-Selective Membranes for Vanadium Redox Flow Batteries,2021,Subtotal,22,1/26/2025 7:46,ESC
36026605900,Designing Ion-Selective Membranes for Vanadium Redox Flow Batteries,2021,Total,22,1/26/2025 7:46,ESC
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2018,1,1/26/2025 7:46,ESC
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2019,2,1/26/2025 7:46,ESC
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2020,2,1/26/2025 7:46,ESC
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2021,3,1/26/2025 7:46,ESC
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2022,4,1/26/2025 7:46,ESC
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2023,1,1/26/2025 7:46,ESC
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2024,4,1/26/2025 7:46,ESC
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,2025,1,1/26/2025 7:46,ESC
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,Subtotal,18,1/26/2025 7:46,ESC
36026605900,Effect of carbon precursor on electrochemical performance of LiFePO<sub>4</sub>-C nano composite synthesized by ultrasonic spray pyrolysis as cathode active material for Li ion battery,2018,Total,18,1/26/2025 7:46,ESC
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2018,1,1/26/2025 7:46,ESC
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2019,2,1/26/2025 7:46,ESC
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2020,1,1/26/2025 7:46,ESC
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2022,1,1/26/2025 7:46,ESC
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2023,2,1/26/2025 7:46,ESC
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2024,2,1/26/2025 7:46,ESC
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2025,1,1/26/2025 7:46,ESC
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,Subtotal,10,1/26/2025 7:46,ESC
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,Total,10,1/26/2025 7:46,ESC
36026605900,,,2008,4,1/26/2025 7:46,ESCA
36026605900,,,2009,3,1/26/2025 7:46,ESCA
36026605900,,,2010,6,1/26/2025 7:46,ESCA
36026605900,,,2011,15,1/26/2025 7:46,ESCA
36026605900,,,2012,16,1/26/2025 7:46,ESCA
36026605900,,,2013,20,1/26/2025 7:46,ESCA
36026605900,,,2014,19,1/26/2025 7:46,ESCA
36026605900,,,2015,15,1/26/2025 7:46,ESCA
36026605900,,,2016,22,1/26/2025 7:46,ESCA
36026605900,,,2017,17,1/26/2025 7:46,ESCA
36026605900,,,2018,36,1/26/2025 7:46,ESCA
36026605900,,,2019,42,1/26/2025 7:46,ESCA
36026605900,,,2020,48,1/26/2025 7:46,ESCA
36026605900,,,2021,52,1/26/2025 7:46,ESCA
36026605900,,,2022,58,1/26/2025 7:46,ESCA
36026605900,,,2023,79,1/26/2025 7:46,ESCA
36026605900,,,2024,101,1/26/2025 7:46,ESCA
36026605900,,,2025,11,1/26/2025 7:46,ESCA
36026605900,,,Subtotal,564,1/26/2025 7:46,ESCA
36026605900,,,Total,564,1/26/2025 7:46,ESCA
36026605900,,,2008,4,1/26/2025 7:46,ESCAB
36026605900,,,2009,3,1/26/2025 7:46,ESCAB
36026605900,,,2010,6,1/26/2025 7:46,ESCAB
36026605900,,,2011,15,1/26/2025 7:46,ESCAB
36026605900,,,2012,16,1/26/2025 7:46,ESCAB
36026605900,,,2013,19,1/26/2025 7:46,ESCAB
36026605900,,,2014,18,1/26/2025 7:46,ESCAB
36026605900,,,2015,15,1/26/2025 7:46,ESCAB
36026605900,,,2016,21,1/26/2025 7:46,ESCAB
36026605900,,,2017,17,1/26/2025 7:46,ESCAB
36026605900,,,2018,35,1/26/2025 7:46,ESCAB
36026605900,,,2019,42,1/26/2025 7:46,ESCAB
36026605900,,,2020,45,1/26/2025 7:46,ESCAB
36026605900,,,2021,49,1/26/2025 7:46,ESCAB
36026605900,,,2022,56,1/26/2025 7:46,ESCAB
36026605900,,,2023,79,1/26/2025 7:46,ESCAB
36026605900,,,2024,96,1/26/2025 7:46,ESCAB
36026605900,,,2025,11,1/26/2025 7:46,ESCAB
36026605900,,,Subtotal,547,1/26/2025 7:46,ESCAB
36026605900,,,Total,547,1/26/2025 7:46,ESCAB
36026605900,Evaluation of a novel continuous baffled photo-reactor for tetracycline degradation and simultaneous electricity production in photocatalytic fuel cell,2024,2024,2,1/26/2025 7:46,ESCAB
36026605900,Evaluation of a novel continuous baffled photo-reactor for tetracycline degradation and simultaneous electricity production in photocatalytic fuel cell,2024,Subtotal,2,1/26/2025 7:46,ESCAB
36026605900,Evaluation of a novel continuous baffled photo-reactor for tetracycline degradation and simultaneous electricity production in photocatalytic fuel cell,2024,Total,2,1/26/2025 7:46,ESCAB
36026605900,Photoelectrochemical degradation of Methylene blue from solution using BiOBr/Bi<sub>2</sub>S<sub>3</sub>/TiO<sub>2</sub>/GO photoanode,2022,2022,1,1/26/2025 7:46,ESCAB
36026605900,Photoelectrochemical degradation of Methylene blue from solution using BiOBr/Bi<sub>2</sub>S<sub>3</sub>/TiO<sub>2</sub>/GO photoanode,2022,2023,2,1/26/2025 7:46,ESCAB
36026605900,Photoelectrochemical degradation of Methylene blue from solution using BiOBr/Bi<sub>2</sub>S<sub>3</sub>/TiO<sub>2</sub>/GO photoanode,2022,2024,5,1/26/2025 7:46,ESCAB
36026605900,Photoelectrochemical degradation of Methylene blue from solution using BiOBr/Bi<sub>2</sub>S<sub>3</sub>/TiO<sub>2</sub>/GO photoanode,2022,Subtotal,8,1/26/2025 7:46,ESCAB
36026605900,Photoelectrochemical degradation of Methylene blue from solution using BiOBr/Bi<sub>2</sub>S<sub>3</sub>/TiO<sub>2</sub>/GO photoanode,2022,Total,8,1/26/2025 7:46,ESCAB
36026605900,Synthesis and characterization of Bi<sub>2</sub>MoO<sub>6</sub>/MIL-101(Fe) as a novel composite with enhanced photocatalytic performance: Effect of water matrix and reaction mechanism,2022,2022,2,1/26/2025 7:46,ESCAB
36026605900,Synthesis and characterization of Bi<sub>2</sub>MoO<sub>6</sub>/MIL-101(Fe) as a novel composite with enhanced photocatalytic performance: Effect of water matrix and reaction mechanism,2022,2023,11,1/26/2025 7:46,ESCAB
36026605900,Synthesis and characterization of Bi<sub>2</sub>MoO<sub>6</sub>/MIL-101(Fe) as a novel composite with enhanced photocatalytic performance: Effect of water matrix and reaction mechanism,2022,2024,5,1/26/2025 7:46,ESCAB
36026605900,Synthesis and characterization of Bi<sub>2</sub>MoO<sub>6</sub>/MIL-101(Fe) as a novel composite with enhanced photocatalytic performance: Effect of water matrix and reaction mechanism,2022,2025,3,1/26/2025 7:46,ESCAB
36026605900,Synthesis and characterization of Bi<sub>2</sub>MoO<sub>6</sub>/MIL-101(Fe) as a novel composite with enhanced photocatalytic performance: Effect of water matrix and reaction mechanism,2022,Subtotal,21,1/26/2025 7:46,ESCAB
36026605900,Synthesis and characterization of Bi<sub>2</sub>MoO<sub>6</sub>/MIL-101(Fe) as a novel composite with enhanced photocatalytic performance: Effect of water matrix and reaction mechanism,2022,Total,21,1/26/2025 7:46,ESCAB
36026605900,Salinity reduction of brackish water using a chemical photosynthesis desalination cell,2021,2022,6,1/26/2025 7:46,ESCAB
36026605900,Salinity reduction of brackish water using a chemical photosynthesis desalination cell,2021,2023,6,1/26/2025 7:46,ESCAB
36026605900,Salinity reduction of brackish water using a chemical photosynthesis desalination cell,2021,2024,2,1/26/2025 7:46,ESCAB
36026605900,Salinity reduction of brackish water using a chemical photosynthesis desalination cell,2021,Subtotal,14,1/26/2025 7:46,ESCAB
36026605900,Salinity reduction of brackish water using a chemical photosynthesis desalination cell,2021,Total,14,1/26/2025 7:46,ESCAB
36026605900,Simultaneous effects of microsilica and nanosilica on self-consolidating concrete in a sulfuric acid medium,2017,2017,2,1/26/2025 7:46,ESCAB
36026605900,Simultaneous effects of microsilica and nanosilica on self-consolidating concrete in a sulfuric acid medium,2017,2018,4,1/26/2025 7:46,ESCAB
36026605900,Simultaneous effects of microsilica and nanosilica on self-consolidating concrete in a sulfuric acid medium,2017,2019,3,1/26/2025 7:46,ESCAB
36026605900,Simultaneous effects of microsilica and nanosilica on self-consolidating concrete in a sulfuric acid medium,2017,2020,4,1/26/2025 7:46,ESCAB
36026605900,Simultaneous effects of microsilica and nanosilica on self-consolidating concrete in a sulfuric acid medium,2017,2021,6,1/26/2025 7:46,ESCAB
36026605900,Simultaneous effects of microsilica and nanosilica on self-consolidating concrete in a sulfuric acid medium,2017,2022,7,1/26/2025 7:46,ESCAB
36026605900,Simultaneous effects of microsilica and nanosilica on self-consolidating concrete in a sulfuric acid medium,2017,2023,9,1/26/2025 7:46,ESCAB
36026605900,Simultaneous effects of microsilica and nanosilica on self-consolidating concrete in a sulfuric acid medium,2017,2024,6,1/26/2025 7:46,ESCAB
36026605900,Simultaneous effects of microsilica and nanosilica on self-consolidating concrete in a sulfuric acid medium,2017,Subtotal,41,1/26/2025 7:46,ESCAB
36026605900,Simultaneous effects of microsilica and nanosilica on self-consolidating concrete in a sulfuric acid medium,2017,Total,41,1/26/2025 7:46,ESCAB
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2018,1,1/26/2025 7:46,ESCAB
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2019,2,1/26/2025 7:46,ESCAB
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2020,1,1/26/2025 7:46,ESCAB
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2022,1,1/26/2025 7:46,ESCAB
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2023,2,1/26/2025 7:46,ESCAB
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2024,1,1/26/2025 7:46,ESCAB
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,2025,1,1/26/2025 7:46,ESCAB
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,Subtotal,9,1/26/2025 7:46,ESCAB
36026605900,Pore structure improvement of carbon aerogel and investigation of the supercapacitive behavior of a Co<sub>3</sub>O<sub>4</sub> nanoball/carbon aerogel composite,2017,Total,9,1/26/2025 7:46,ESCAB
36026605900,Electrochemical degradation of the Acid Orange 10 dye on a Ti/PbO<sub>2</sub> anode assessed by response surface methodology,2016,2018,4,1/26/2025 7:47,ESCAB
36026605900,Electrochemical degradation of the Acid Orange 10 dye on a Ti/PbO<sub>2</sub> anode assessed by response surface methodology,2016,2019,6,1/26/2025 7:47,ESCAB
36026605900,Electrochemical degradation of the Acid Orange 10 dye on a Ti/PbO<sub>2</sub> anode assessed by response surface methodology,2016,2020,1,1/26/2025 7:47,ESCAB
36026605900,Electrochemical degradation of the Acid Orange 10 dye on a Ti/PbO<sub>2</sub> anode assessed by response surface methodology,2016,2021,3,1/26/2025 7:47,ESCAB
36026605900,Electrochemical degradation of the Acid Orange 10 dye on a Ti/PbO<sub>2</sub> anode assessed by response surface methodology,2016,2023,6,1/26/2025 7:47,ESCAB
36026605900,Electrochemical degradation of the Acid Orange 10 dye on a Ti/PbO<sub>2</sub> anode assessed by response surface methodology,2016,2024,1,1/26/2025 7:47,ESCAB
36026605900,Electrochemical degradation of the Acid Orange 10 dye on a Ti/PbO<sub>2</sub> anode assessed by response surface methodology,2016,Subtotal,21,1/26/2025 7:47,ESCAB
36026605900,Electrochemical degradation of the Acid Orange 10 dye on a Ti/PbO<sub>2</sub> anode assessed by response surface methodology,2016,Total,21,1/26/2025 7:47,ESCAB
26023060500,,,2009,1,1/26/2025 7:50,
26023060500,,,2010,3,1/26/2025 7:50,
26023060500,,,2011,9,1/26/2025 7:50,
26023060500,,,2012,57,1/26/2025 7:50,
26023060500,,,2013,77,1/26/2025 7:50,
26023060500,,,2014,70,1/26/2025 7:50,
26023060500,,,2015,59,1/26/2025 7:50,
26023060500,,,2016,76,1/26/2025 7:50,
26023060500,,,2017,56,1/26/2025 7:50,
26023060500,,,2018,88,1/26/2025 7:50,
26023060500,,,2019,113,1/26/2025 7:50,
26023060500,,,2020,173,1/26/2025 7:50,
26023060500,,,2021,236,1/26/2025 7:50,
26023060500,,,2022,261,1/26/2025 7:50,
26023060500,,,2023,276,1/26/2025 7:50,
26023060500,,,2024,248,1/26/2025 7:50,
26023060500,,,2025,32,1/26/2025 7:50,
26023060500,,,2010,3,1/26/2025 7:50,ESCA
26023060500,,,2011,8,1/26/2025 7:50,ESCA
26023060500,,,2012,55,1/26/2025 7:50,ESCA
26023060500,,,2013,68,1/26/2025 7:50,ESCA
26023060500,,,2014,59,1/26/2025 7:50,ESCA
26023060500,,,2015,44,1/26/2025 7:50,ESCA
26023060500,,,2016,60,1/26/2025 7:50,ESCA
26023060500,,,2017,43,1/26/2025 7:50,ESCA
26023060500,,,2018,70,1/26/2025 7:50,ESCA
26023060500,,,2019,91,1/26/2025 7:50,ESCA
26023060500,,,2020,140,1/26/2025 7:50,ESCA
26023060500,,,2021,191,1/26/2025 7:50,ESCA
26023060500,,,2022,240,1/26/2025 7:50,ESCA
26023060500,,,2023,250,1/26/2025 7:50,ESCA
26023060500,,,2024,240,1/26/2025 7:50,ESCA
26023060500,,,2025,32,1/26/2025 7:50,ESCA
26023060500,,,2010,3,1/26/2025 7:50,ESCAB
26023060500,,,2011,8,1/26/2025 7:50,ESCAB
26023060500,,,2012,55,1/26/2025 7:50,ESCAB
26023060500,,,2013,65,1/26/2025 7:50,ESCAB
26023060500,,,2014,59,1/26/2025 7:50,ESCAB
26023060500,,,2015,43,1/26/2025 7:50,ESCAB
26023060500,,,2016,59,1/26/2025 7:50,ESCAB
26023060500,,,2017,42,1/26/2025 7:50,ESCAB
26023060500,,,2018,69,1/26/2025 7:50,ESCAB
26023060500,,,2019,86,1/26/2025 7:50,ESCAB
26023060500,,,2020,127,1/26/2025 7:50,ESCAB
26023060500,,,2021,178,1/26/2025 7:50,ESCAB
26023060500,,,2022,220,1/26/2025 7:50,ESCAB
26023060500,,,2023,236,1/26/2025 7:50,ESCAB
26023060500,,,2024,221,1/26/2025 7:50,ESCAB
26023060500,,,2025,32,1/26/2025 7:50,ESCAB
26023060500,The neuroprotective effects of ferulic acid in toxin-induced models of Parkinson's disease: A review,2024,2024,5,1/26/2025 7:50,ESCAB
26023060500,The neuroprotective effects of ferulic acid in toxin-induced models of Parkinson's disease: A review,2024,Subtotal,5,1/26/2025 7:50,ESCAB
26023060500,The neuroprotective effects of ferulic acid in toxin-induced models of Parkinson's disease: A review,2024,Total,5,1/26/2025 7:50,ESCAB
26023060500,Efficacy and Safety of Vaccines After Conventional Treatments for Survival of Gliomas: A Systematic Review and Meta-Analysis,2024,2024,2,1/26/2025 7:50,ESCAB
26023060500,Efficacy and Safety of Vaccines After Conventional Treatments for Survival of Gliomas: A Systematic Review and Meta-Analysis,2024,Subtotal,2,1/26/2025 7:50,ESCAB
26023060500,Efficacy and Safety of Vaccines After Conventional Treatments for Survival of Gliomas: A Systematic Review and Meta-Analysis,2024,Total,2,1/26/2025 7:50,ESCAB
26023060500,Dextran-coated iron oxide nanoparticles in combination with ginger extract without NGF promote neurite outgrowth and PC12 cell branching,2023,2023,1,1/26/2025 7:50,ESCAB
26023060500,Dextran-coated iron oxide nanoparticles in combination with ginger extract without NGF promote neurite outgrowth and PC12 cell branching,2023,2024,3,1/26/2025 7:50,ESCAB
26023060500,Dextran-coated iron oxide nanoparticles in combination with ginger extract without NGF promote neurite outgrowth and PC12 cell branching,2023,Subtotal,4,1/26/2025 7:50,ESCAB
26023060500,Dextran-coated iron oxide nanoparticles in combination with ginger extract without NGF promote neurite outgrowth and PC12 cell branching,2023,Total,4,1/26/2025 7:50,ESCAB
26023060500,Effects of quercetin-conjugated with superparamagnetic iron oxide nanoparticles on learning and memory improvement through targeting microRNAs/NF-κB pathway,2020,2021,2,1/26/2025 7:50,ESCAB
26023060500,Effects of quercetin-conjugated with superparamagnetic iron oxide nanoparticles on learning and memory improvement through targeting microRNAs/NF-κB pathway,2020,2022,6,1/26/2025 7:50,ESCAB
26023060500,Effects of quercetin-conjugated with superparamagnetic iron oxide nanoparticles on learning and memory improvement through targeting microRNAs/NF-κB pathway,2020,2023,5,1/26/2025 7:50,ESCAB
26023060500,Effects of quercetin-conjugated with superparamagnetic iron oxide nanoparticles on learning and memory improvement through targeting microRNAs/NF-κB pathway,2020,2024,8,1/26/2025 7:50,ESCAB
26023060500,Effects of quercetin-conjugated with superparamagnetic iron oxide nanoparticles on learning and memory improvement through targeting microRNAs/NF-κB pathway,2020,2025,1,1/26/2025 7:50,ESCAB
26023060500,Effects of quercetin-conjugated with superparamagnetic iron oxide nanoparticles on learning and memory improvement through targeting microRNAs/NF-κB pathway,2020,Subtotal,22,1/26/2025 7:50,ESCAB
26023060500,Effects of quercetin-conjugated with superparamagnetic iron oxide nanoparticles on learning and memory improvement through targeting microRNAs/NF-κB pathway,2020,Total,22,1/26/2025 7:50,ESCAB
26023060500,Iron protects childhood acute lymphoblastic leukemia cells from methotrexate cytotoxicity,2020,2022,1,1/26/2025 7:50,ESCAB
26023060500,Iron protects childhood acute lymphoblastic leukemia cells from methotrexate cytotoxicity,2020,2023,2,1/26/2025 7:50,ESCAB
26023060500,Iron protects childhood acute lymphoblastic leukemia cells from methotrexate cytotoxicity,2020,2024,2,1/26/2025 7:50,ESCAB
26023060500,Iron protects childhood acute lymphoblastic leukemia cells from methotrexate cytotoxicity,2020,2025,1,1/26/2025 7:50,ESCAB
26023060500,Iron protects childhood acute lymphoblastic leukemia cells from methotrexate cytotoxicity,2020,Subtotal,6,1/26/2025 7:50,ESCAB
26023060500,Iron protects childhood acute lymphoblastic leukemia cells from methotrexate cytotoxicity,2020,Total,6,1/26/2025 7:50,ESCAB
6506412564,,,2004,2,1/26/2025 8:01,
6506412564,,,2005,7,1/26/2025 8:01,
6506412564,,,2006,13,1/26/2025 8:01,
6506412564,,,2007,8,1/26/2025 8:01,
6506412564,,,2008,6,1/26/2025 8:01,
6506412564,,,2009,11,1/26/2025 8:01,
6506412564,,,2010,13,1/26/2025 8:01,
6506412564,,,2011,18,1/26/2025 8:01,
6506412564,,,2012,30,1/26/2025 8:01,
6506412564,,,2013,48,1/26/2025 8:01,
6506412564,,,2014,42,1/26/2025 8:01,
6506412564,,,2015,67,1/26/2025 8:01,
6506412564,,,2016,73,1/26/2025 8:01,
6506412564,,,2017,114,1/26/2025 8:01,
6506412564,,,2018,137,1/26/2025 8:01,
6506412564,,,2019,275,1/26/2025 8:01,
6506412564,,,2020,306,1/26/2025 8:01,
6506412564,,,2021,249,1/26/2025 8:01,
6506412564,,,2022,324,1/26/2025 8:01,
6506412564,,,2023,335,1/26/2025 8:01,
6506412564,,,2024,362,1/26/2025 8:01,
6506412564,,,2025,47,1/26/2025 8:01,
6506412564,,,2005,5,1/26/2025 8:01,ESC
6506412564,,,2006,13,1/26/2025 8:01,ESC
6506412564,,,2007,8,1/26/2025 8:01,ESC
6506412564,,,2008,6,1/26/2025 8:01,ESC
6506412564,,,2009,10,1/26/2025 8:01,ESC
6506412564,,,2010,12,1/26/2025 8:01,ESC
6506412564,,,2011,13,1/26/2025 8:01,ESC
6506412564,,,2012,28,1/26/2025 8:01,ESC
6506412564,,,2013,46,1/26/2025 8:01,ESC
6506412564,,,2014,40,1/26/2025 8:01,ESC
6506412564,,,2015,61,1/26/2025 8:01,ESC
6506412564,,,2016,73,1/26/2025 8:01,ESC
6506412564,,,2017,106,1/26/2025 8:01,ESC
6506412564,,,2018,124,1/26/2025 8:01,ESC
6506412564,,,2019,247,1/26/2025 8:01,ESC
6506412564,,,2020,291,1/26/2025 8:01,ESC
6506412564,,,2021,240,1/26/2025 8:01,ESC
6506412564,,,2022,310,1/26/2025 8:01,ESC
6506412564,,,2023,326,1/26/2025 8:01,ESC
6506412564,,,2024,362,1/26/2025 8:01,ESC
6506412564,,,2025,47,1/26/2025 8:01,ESC
6506412564,Synergistic effect of adsorption and photocatalytic degradation of oilfield-produced water by electrospun photocatalytic fibers of Polystyrene/Nanorod-Graphitic carbon nitride,2024,2023,1,1/26/2025 8:01,ESC
6506412564,Synergistic effect of adsorption and photocatalytic degradation of oilfield-produced water by electrospun photocatalytic fibers of Polystyrene/Nanorod-Graphitic carbon nitride,2024,2024,2,1/26/2025 8:01,ESC
6506412564,Synergistic effect of adsorption and photocatalytic degradation of oilfield-produced water by electrospun photocatalytic fibers of Polystyrene/Nanorod-Graphitic carbon nitride,2024,2025,2,1/26/2025 8:01,ESC
6506412564,Synergistic effect of adsorption and photocatalytic degradation of oilfield-produced water by electrospun photocatalytic fibers of Polystyrene/Nanorod-Graphitic carbon nitride,2024,Subtotal,5,1/26/2025 8:01,ESC
6506412564,Synergistic effect of adsorption and photocatalytic degradation of oilfield-produced water by electrospun photocatalytic fibers of Polystyrene/Nanorod-Graphitic carbon nitride,2024,Total,5,1/26/2025 8:01,ESC
6506412564,"Synthesis of pH-responsive carboxymethyl chitosan for encapsulating tetracycline-HCl: Morphology, drug release behavior and antibacterial activity of microcapsules",2023,2024,6,1/26/2025 8:01,ESC
6506412564,"Synthesis of pH-responsive carboxymethyl chitosan for encapsulating tetracycline-HCl: Morphology, drug release behavior and antibacterial activity of microcapsules",2023,2025,3,1/26/2025 8:01,ESC
6506412564,"Synthesis of pH-responsive carboxymethyl chitosan for encapsulating tetracycline-HCl: Morphology, drug release behavior and antibacterial activity of microcapsules",2023,Subtotal,9,1/26/2025 8:01,ESC
6506412564,"Synthesis of pH-responsive carboxymethyl chitosan for encapsulating tetracycline-HCl: Morphology, drug release behavior and antibacterial activity of microcapsules",2023,Total,9,1/26/2025 8:01,ESC
6506412564,Effect of agitation speed on microencapsulation of healing agent in PMMA shell and study on the mechanical properties of epoxy/PMMA microcapsules,2021,2023,1,1/26/2025 8:01,ESC
6506412564,Effect of agitation speed on microencapsulation of healing agent in PMMA shell and study on the mechanical properties of epoxy/PMMA microcapsules,2021,2024,3,1/26/2025 8:01,ESC
